id_municipio,municipio_nome,agencia,endereco,complemento,numero,bairro,municipio_sede,cep,telefone,fax,email,url
3525805,Júlio Mesquita,Agência Ambiental de Marília,Rua Santa Helena,,436,Jardim Alvorada,Marília,17513-322,(14) 3422-4666,(14) 3422-4666,marilia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=J%DALIO%20MESQUITA
3525854,Jumirim,Agência Ambiental de Itu,Rua Santa Rita,,1165,Centro,Itu,13300-065,(11) 4013-3419,(11) 4013-3419,itu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=JUMIRIM
3525904,Jundiaí,Agência Ambiental de Jundiaí,Rua João Ferrara,,555,Jardim Pitangueiras II,Jundiaí,13206-714,(11) 4817-1898,(11) 4587-3597,jundiai_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=JUNDIA%CD
3526001,Junqueirópolis,Agência Ambiental de Dracena,Rua Tomé de Souza,,438,Centro,Dracena,17900-000,(18) 3822-3166,(18) 3822-3166,dracena_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=JUNQUEIR%D3POLIS
3526100,Juquiá,Agência Ambiental de Registro,Avenida Wild Jose de Souza,,456,Vila Tupy,Registro,11900-000,(13) 2130-4056,,registro_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=JUQUI%C1
3526209,Juquitiba,Agência Ambiental de Embu das Artes,Avenida João Paulo I,,495,Jardim São Luiz,Embu das Artes,06816-550,(11) 4704-8835,(11) 4704-8835,embu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=JUQUITIBA
3526308,Lagoinha,Agência Ambiental de Taubaté,Avenida Itambé,,38,Santa Luzia,Taubaté,12091-200,(12) 3634-8222,(12) 3634-8234,taubate_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LAGOINHA
3526407,Laranjal Paulista,Agência Ambiental de Botucatu,Rua Lourenço Carmelo,,180,Jardim Paraíso,Botucatu,18610-265,(14) 3882-1134,(14) 3882-1134,botucatu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LARANJAL%20PAULISTA
3526506,Lavínia,Agência Ambiental de Araçatuba,Rua Tenente Alcides Teodoro dos Santos,,260,Aviação,Araçatuba,16055-557,(18) 3608-8053,(18) 3608-7197,aracatuba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LAV%CDNIA
3526605,Lavrinhas,Agência Ambiental de Taubaté,Avenida Itambé,,38,Santa Luzia,Taubaté,12091-200,(12) 3634-8222,(12) 3634-8234,taubate_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LAVRINHAS
3526704,Leme,Agência Ambiental de Mogi Guaçu,Rua Hugo Pancieira,,400,Pedregulhal,Mogi Guaçu,13845-190,(19) 3818-0396,(19) 3818-0396,mogiguacu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LEME
3526803,Lençóis Paulista,Agência Ambiental de Bauru,Avenida Cruzeiro do Sul,Quadra 13,15,Jardim Carvalho,Bauru,17030-743,(14) 3878-4099,,bauru_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LEN%C7%D3IS%20PAULISTA
3526902,Limeira,Agência Ambiental de Limeira,Rua Antonio Bastelli,,76,Parque Tecnológico,Limeira,13483-572,(19) 3451-6203,(19) 3451-6203,limeira_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LIMEIRA
3527009,Lindóia,Agência Ambiental de Mogi Guaçu,Rua Hugo Pancieira,,400,Pedregulhal,Mogi Guaçu,13845-190,(19) 3818-0396,(19) 3818-0396,mogiguacu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LIND%D3IA
3527108,Lins,Agência Ambiental de Marília,Rua Santa Helena,,436,Jardim Alvorada,Marília,17513-322,(14) 3422-4666,(14) 3422-4666,marilia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LINS
3527207,Lorena,Agência Ambiental de Taubaté,Avenida Itambé,,38,Santa Luzia,Taubaté,12091-200,(12) 3634-8222,(12) 3634-8234,taubate_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LORENA
3527256,Lourdes,Agência Ambiental de Araçatuba,Rua Tenente Alcides Teodoro dos Santos,,260,Aviação,Araçatuba,16055-557,(18) 3608-8053,(18) 3608-7197,aracatuba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LOURDES
3527306,Louveira,Agência Ambiental de Campinas,Avenida Brasil,,2340,Jardim Chapadão,Campinas,13070-178,(19) 3241-1744,,campinas_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LOUVEIRA
3527405,Lucélia,Agência Ambiental de Dracena,Rua Tomé de Souza,,438,Centro,Dracena,17900-000,(18) 3822-3166,(18) 3822-3166,dracena_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LUC%C9LIA
3527504,Lucianópolis,Agência Ambiental de Bauru,Avenida Cruzeiro do Sul,Quadra 13,15,Jardim Carvalho,Bauru,17030-743,(14) 3878-4099,,bauru_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LUCIAN%D3POLIS
3527603,Luiz Antônio,Agência Ambiental de Jaboticabal,Avenida Angelo Morello,,60,Jardim Santa Rosa,Jaboticabal,14875-290,(16) 3203-9400,(16) 3203-9400,jaboticabal_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LU%CDS%20ANT%D4NIO
3527702,Luiziânia,Agência Ambiental de Araçatuba,Rua Tenente Alcides Teodoro dos Santos,,260,Aviação,Araçatuba,16055-557,(18) 3608-8053,(18) 3608-7197,aracatuba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LUIZI%C2NIA
3527801,Lupércio,Agência Ambiental de Marília,Rua Santa Helena,,436,Jardim Alvorada,Marília,17513-322,(14) 3422-4666,(14) 3422-4666,marilia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LUP%C9RCIO
3527900,Lutécia,Agência Ambiental de Assis,Via Chico Mendes,,75,Quinta dos Flamboyants,Assis,19810-005,(18) 3324-4177,(18) 3324-4177,assis_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=LUT%C9CIA
3528007,Macatuba,Agência Ambiental de Bauru,Avenida Cruzeiro do Sul,Quadra 13,15,Jardim Carvalho,Bauru,17030-743,(14) 3878-4099,,bauru_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MACATUBA
3528106,Macaubal,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MACAUBAL
3528205,Macedônia,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MACED%D4NIA
3528304,Magda,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MAGDA
3528403,Mairinque,Agência Ambiental de Itu,Rua Santa Rita,,1165,Centro,Itu,13300-065,(11) 4013-3419,(11) 4013-3419,itu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MAIRINQUE
3528502,Mairiporã,Agência Ambiental de Guarulhos,Avenida Papa João XXIII,,219,Parque Renato Maia,Guarulhos,07114-100,(11) 2087-2010,,guarulhos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MAIRIPOR%C3
3528601,Manduri,Agência Ambiental de Avaré,Avenida Governador Mário Covas,,525,Vila Industrial,Avaré,18705-851,(14) 3732-4900,,avare_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MANDURI
3528700,Marabá Paulista,Agência Ambiental de Presidente Prudente,Rua João Gonçalves Foz,,1736A,Jardim das Rosas,Presidente Prudente,19060-050,(18) 3223-5001,,prudente_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MARAB%C1%20PAULISTA
3528809,Maracaí,Agência Ambiental de Assis,Via Chico Mendes,,75,Quinta dos Flamboyants,Assis,19810-005,(18) 3324-4177,(18) 3324-4177,assis_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MARACA%CD
3528858,Marapoama,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MARAPOAMA
3528908,Mariápolis,Agência Ambiental de Dracena,Rua Tomé de Souza,,438,Centro,Dracena,17900-000,(18) 3822-3166,(18) 3822-3166,dracena_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MARI%C1POLIS
3529005,Marília,Agência Ambiental de Marília,Rua Santa Helena,,436,Jardim Alvorada,Marília,17513-322,(14) 3422-4666,(14) 3422-4666,marilia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MAR%CDLIA
3529104,Marinópolis,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MARIN%D3POLIS
3529203,Martinópolis,Agência Ambiental de Presidente Prudente,Rua João Gonçalves Foz,,1736A,Jardim das Rosas,Presidente Prudente,19060-050,(18) 3223-5001,,prudente_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MARTIN%D3POLIS
3529302,Matão,Agência Ambiental de Araraquara,Avenida Castro Alves,,1271,Carmo,Araraquara,14800-140,(16) 3332-2211,(16) 3332-2211,araraquara_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MAT%C3O
3529401,Mauá,Agência Ambiental do ABC I,Rua dos Vianas,,625,Baeta Neves,São Bernardo do Campo,09760-040,(11) 4123-4555,(11) 4123-4555,abc1_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MAU%C1
3529500,Mendonça,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MENDON%C7A
3529609,Meridiano,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MERIDIANO
3529658,Mesópolis,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MES%D3POLIS
3529708,Miguelópolis,Agência Ambiental de Barretos,Rua 30,,564,Centro,Barretos,14780-120,(17) 3323-1790,,barretos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MIGUEL%D3POLIS
3529807,Mineiros do Tietê,Agência Ambiental de Bauru,Avenida Cruzeiro do Sul,Quadra 13,15,Jardim Carvalho,Bauru,17030-743,(14) 3878-4099,,bauru_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MINEIROS%20DO%20TIET%CA
3530003,Mira Estrela,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MIRA%20ESTRELA
3529906,Miracatu,Agência Ambiental de Registro,Avenida Wild Jose de Souza,,456,Vila Tupy,Registro,11900-000,(13) 2130-4056,,registro_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MIRACATU
3530102,Mirandópolis,Agência Ambiental de Araçatuba,Rua Tenente Alcides Teodoro dos Santos,,260,Aviação,Araçatuba,16055-557,(18) 3608-8053,(18) 3608-7197,aracatuba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MIRAND%D3POLIS
3530201,Mirante do Paranapanema,Agência Ambiental de Presidente Prudente,Rua João Gonçalves Foz,,1736A,Jardim das Rosas,Presidente Prudente,19060-050,(18) 3223-5001,,prudente_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MIRANTE%20DO%20PARANAPANEMA
3530300,Mirassol,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MIRASSOL
3530409,Mirassolândia,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MIRASSOL%C2NDIA
3530508,Mococa,Agência Ambiental de São João da Boa Vista,Rua Marechal Deodoro,,345,Centro,São João da Boa Vista,13870-223,(19) 3633-1510,(19) 3633-1510,sjboavista_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MOCOCA
3530706,Mogi Guaçu,Agência Ambiental de Mogi Guaçu,Rua Hugo Pancieira,,400,Pedregulhal,Mogi Guaçu,13845-190,(19) 3818-0396,(19) 3818-0396,mogiguacu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MOGI%20GUA%C7U
3530607,Mogi das Cruzes,Agência Ambiental de Mogi das Cruzes,Rua Francisco Franco,,133,Centro,Mogi das Cruzes,08710-590,(11) 4723-2130,,mogi_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MOGI%20DAS%20CRUZES
3530805,Mogi Mirim,Agência Ambiental de Mogi Guaçu,Rua Hugo Pancieira,,400,Pedregulhal,Mogi Guaçu,13845-190,(19) 3818-0396,(19) 3818-0396,mogiguacu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MOGI-MIRIM
3530904,Mombuca,Agência Ambiental de Campinas,Avenida Brasil,,2340,Jardim Chapadão,Campinas,13070-178,(19) 3241-1744,,campinas_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MOMBUCA
3531001,Monções,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MON%C7%D5ES
3531100,Mongaguá,Agência Ambiental de Santos,Rua Delfim Moreira,,56,Embaré,Santos,11040-100,(13) 3227-7767,(13) 3227-7767,santos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MONGAGU%C1
3531209,Monte Alegre do Sul,Agência Ambiental de Paulínia,Rua Angelo Varandas,,550,Jardim Santa Terezinha,Paulínia,13140-802,(19) 3844-0466,(19) 3844-0466,paulinia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MONTE%20ALEGRE%20DO%20SUL
3531308,Monte Alto,Agência Ambiental de Jaboticabal,Avenida Angelo Morello,,60,Jardim Santa Rosa,Jaboticabal,14875-290,(16) 3203-9400,(16) 3203-9400,jaboticabal_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MONTE%20ALTO
3531407,Monte Aprazível,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MONTE%20APRAZ%CDVEL
3531506,Monte Azul Paulista,Agência Ambiental de Barretos,Rua 30,,564,Centro,Barretos,14780-120,(17) 3323-1790,,barretos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MONTE%20AZUL%20PAULISTA
3531605,Monte Castelo,Agência Ambiental de Dracena,Rua Tomé de Souza,,438,Centro,Dracena,17900-000,(18) 3822-3166,(18) 3822-3166,dracena_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MONTE%20CASTELO
3531803,Monte Mor,Agência Ambiental de Campinas,Avenida Brasil,,2340,Jardim Chapadão,Campinas,13070-178,(19) 3241-1744,,campinas_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MONTE%20MOR
3531704,Monteiro Lobato,Agência Ambiental de São José dos Campos,Avenida Olivo Gomes,,100,Parque da Cidade/Santana,São José dos Campos,12211-115,(12) 3911-9536,(12) 3911-9536,sjcampos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MONTEIRO%20LOBATO
3531902,Morro Agudo,Agência Ambiental de Ribeirão Preto,Avenida Presidente Kennedy,,1760,Ribeirânia,Ribeirão Preto,14096-350,(16) 3617-4700,(16) 3617-4207,ribeirao_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MORRO%20AGUDO
3532009,Morungaba,Agência Ambiental de Paulínia,Rua Angelo Varandas,,550,Jardim Santa Terezinha,Paulínia,13140-802,(19) 3844-0466,(19) 3844-0466,paulinia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MORUNGABA
3532058,Motuca,Agência Ambiental de Araraquara,Avenida Castro Alves,,1271,Carmo,Araraquara,14800-140,(16) 3332-2211,(16) 3332-2211,araraquara_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MOTUCA
3532108,Murutinga do Sul,Agência Ambiental de Dracena,Rua Tomé de Souza,,438,Centro,Dracena,17900-000,(18) 3822-3166,(18) 3822-3166,dracena_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=MURUTINGA%20DO%20SUL
3532157,Nantes,Agência Ambiental de Presidente Prudente,Rua João Gonçalves Foz,,1736A,Jardim das Rosas,Presidente Prudente,19060-050,(18) 3223-5001,,prudente_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NANTES
3532207,Narandiba,Agência Ambiental de Presidente Prudente,Rua João Gonçalves Foz,,1736A,Jardim das Rosas,Presidente Prudente,19060-050,(18) 3223-5001,,prudente_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NARANDIBA
3532306,Natividade da Serra,Agência Ambiental de Taubaté,Avenida Itambé,,38,Santa Luzia,Taubaté,12091-200,(12) 3634-8222,(12) 3634-8234,taubate_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NATIVIDADE%20DA%20SERRA
3532405,Nazaré Paulista,Agência Ambiental de Atibaia,Rua Castro Fafe,,295,Centro,Atibaia,12940-440,(11) 4411-6466,(11) 4411-6466,atibaia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NAZAR%C9%20PAULISTA
3532504,Neves Paulista,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NEVES%20PAULISTA
3532603,Nhandeara,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NHANDEARA
3532702,Nipoã,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NIPO%C3
3532801,Nova Aliança,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20ALIAN%C7A
3532827,Nova Campina,Agência Ambiental de Capão Bonito,Rua Denise,,131,Terras de Imbirucu,Capão Bonito,18304-700,(15) 3542-3173,(15) 3542-3173,capaobonito_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20CAMPINA
3532843,Nova Canaã Paulista,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20CANA%C3%20PAULISTA
3532868,Nova Castilho,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20CASTILHO
3532900,Nova Europa,Agência Ambiental de Araraquara,Avenida Castro Alves,,1271,Carmo,Araraquara,14800-140,(16) 3332-2211,(16) 3332-2211,araraquara_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20EUROPA
3533007,Nova Granada,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20GRANADA
3533106,Nova Guataporanga,Agência Ambiental de Dracena,Rua Tomé de Souza,,438,Centro,Dracena,17900-000,(18) 3822-3166,(18) 3822-3166,dracena_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20GUATAPORANGA
3533205,Nova Independência,Agência Ambiental de Dracena,Rua Tomé de Souza,,438,Centro,Dracena,17900-000,(18) 3822-3166,(18) 3822-3166,dracena_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20INDEPEND%CANCIA
3533304,Nova Luzitânia,Agência Ambiental de Araçatuba,Rua Tenente Alcides Teodoro dos Santos,,260,Aviação,Araçatuba,16055-557,(18) 3608-8053,(18) 3608-7197,aracatuba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20LUZIT%C2NIA
3533403,Nova Odessa,Agência Ambiental de Americana,Rua Florindo Cibin,,435,Vila Medon,Americana,13465-230,(19) 3461-1550,(19) 3461-1550,americana_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVA%20ODESSA
3533254,Novais,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVAIS
3533502,Novo Horizonte,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NOVO%20HORIZONTE
3533601,Nuporanga,Agência Ambiental de Ribeirão Preto,Avenida Presidente Kennedy,,1760,Ribeirânia,Ribeirão Preto,14096-350,(16) 3617-4700,(16) 3617-4207,ribeirao_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=NUPORANGA
3533700,Ocauçu,Agência Ambiental de Assis,Via Chico Mendes,,75,Quinta dos Flamboyants,Assis,19810-005,(18) 3324-4177,(18) 3324-4177,assis_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=OCAU%C7U
3533809,Óleo,Agência Ambiental de Assis,Via Chico Mendes,,75,Quinta dos Flamboyants,Assis,19810-005,(18) 3324-4177,(18) 3324-4177,assis_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=%D3LEO
3533908,Olímpia,Agência Ambiental de Barretos,Rua 30,,564,Centro,Barretos,14780-120,(17) 3323-1790,,barretos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=OL%CDMPIA
3534005,Onda Verde,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=ONDA%20VERDE
3534104,Oriente,Agência Ambiental de Marília,Rua Santa Helena,,436,Jardim Alvorada,Marília,17513-322,(14) 3422-4666,(14) 3422-4666,marilia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=ORIENTE
3534203,Orindiúva,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=ORINDI%DAVA
3534302,Orlândia,Agência Ambiental de Ribeirão Preto,Avenida Presidente Kennedy,,1760,Ribeirânia,Ribeirão Preto,14096-350,(16) 3617-4700,(16) 3617-4207,ribeirao_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=ORL%C2NDIA
